"","Species","Limb.Width","Limb.Length","Observer","Limb.Volume"
"689","Drosophila suzukii",3.09938140620553,11.2583833853795,"C",84.9407246413311
"690","Drosophila suzukii",3.24244616632246,10.3622042867565,"C",85.5633106203392
"691","Drosophila suzukii",3.37316978378035,9.61374962516403,"C",85.9130409561981
"692","Drosophila suzukii",3.27667817325255,10.3493973088557,"C",87.2715154444719
"693","Drosophila suzukii",3.27149905941602,10.4910527300034,"C",88.1865902364045
"694","Drosophila suzukii",3.24167313851385,10.7010981599968,"C",88.3195146617324
"695","Drosophila suzukii",3.08972996069806,11.793682475872,"C",88.4260775361028
"696","Drosophila suzukii",3.303423573459,10.3366642596864,"C",88.5928797790566
"697","Drosophila suzukii",3.30053276469544,10.452708441315,"C",89.4307380478638
"698","Drosophila suzukii",3.32633413893749,10.579139925599,"C",91.9331177991458
"699","Drosophila suzukii",3.47485801387972,9.93660913659612,"C",94.2328259599855
"700","Drosophila suzukii",3.40934971017839,10.3462070434024,"C",94.4526501771583
"701","Drosophila suzukii",3.41045048722508,10.3551241584803,"C",94.5951106463309
"702","Drosophila suzukii",3.244429775672,11.5105253573626,"C",95.1616106924953
"703","Drosophila suzukii",3.64307414301508,9.49418763718715,"C",98.9654746538385
"704","Drosophila suzukii",3.88430334031142,8.39890922457942,"C",99.526571886091
"705","Drosophila suzukii",3.45449099536825,10.7900141590149,"C",101.130004341483
"706","Drosophila suzukii",3.77236429280762,9.44269131416184,"C",105.538987838847
"707","Drosophila suzukii",3.85739399199957,9.09272684331487,"C",106.260541651748
"708","Drosophila suzukii",3.6184248306754,10.6732975405224,"C",109.755832399058
"709","Drosophila suzukii",3.88915094847148,9.88280643332618,"C",117.403155517435
"710","Drosophila suzukii",3.74323499403374,10.761977121241,"C",118.433927158802
"711","Drosophila virilis",1.87281525364317,9.4449067095921,"A",26.0182109084
"712","Drosophila virilis",2.27723132359618,10.5578218687673,"A",43.0009954716624
"713","Drosophila virilis",2.73718969366962,7.85024844676676,"A",46.1937346339041
"714","Drosophila virilis",2.32626726883218,10.9435760138534,"A",46.5123583502576
"715","Drosophila virilis",2.33793818878083,10.9400598950199,"A",46.965141047048
"716","Drosophila virilis",2.32054431538382,11.1445155168139,"A",47.1336212550866
"717","Drosophila virilis",2.5863607817177,8.98280824873748,"A",47.1932865714824
"718","Drosophila virilis",2.39372313659955,10.4978061598883,"A",47.2428691958241
"719","Drosophila virilis",2.61109363131139,8.97004705786644,"A",48.0318698466443
"720","Drosophila virilis",2.73781628238456,8.27499835641269,"A",48.715414435868
"721","Drosophila virilis",2.69105702919209,8.654503274459,"A",49.2241052754363
"722","Drosophila virilis",2.60129602004931,9.36216079915814,"A",49.7560081602169
"723","Drosophila virilis",2.68251799283048,8.80457439941589,"A",49.7603625930595
"724","Drosophila virilis",2.58998605474765,9.88441419169626,"A",52.0757661830738
"725","Drosophila virilis",2.65906297534873,9.7900393527113,"A",54.3665237719006
"726","Drosophila virilis",2.81995188882941,8.79162698250779,"A",54.9088733094299
"727","Drosophila virilis",2.67448023201007,9.82378899224981,"A",55.1883857715917
"728","Drosophila virilis",2.6441730493863,10.4669311257271,"A",57.4763256289652
"729","Drosophila virilis",2.74763075743621,9.78645099061611,"A",58.0272308043918
"730","Drosophila virilis",2.85977808707391,9.0691071255006,"A",58.2531053163103
"731","Drosophila virilis",2.74662478155718,9.96696513782435,"A",59.0542949638425
"732","Drosophila virilis",2.98840361456208,8.47652185258417,"A",59.4546837544373
"733","Drosophila virilis",2.63731343069261,10.9563589367077,"A",59.8521321038644
"734","Drosophila virilis",2.90098298985216,9.05802138676013,"A",59.8705968569305
"735","Drosophila virilis",2.81990994060635,9.72480717344773,"A",60.7353246253019
"736","Drosophila virilis",2.61254646912004,11.3620365781047,"A",60.9079682017088
"737","Drosophila virilis",2.69098118538144,10.8341694188161,"A",61.6178905645711
"738","Drosophila virilis",3.05493674450392,8.61401022436549,"A",63.1392921332203
"739","Drosophila virilis",2.65277205234453,11.5564251989506,"A",63.8724038074016
"740","Drosophila virilis",2.75667708698549,10.71792656173,"A",63.9694256326017
"741","Drosophila virilis",3.08697623384306,8.57346375762583,"A",64.1671528239239
"742","Drosophila virilis",2.74674333330789,10.9495466530178,"A",64.8816936320128
"743","Drosophila virilis",2.87853743304069,10.0050918673307,"A",65.1110539068547
"744","Drosophila virilis",2.82598008366043,10.4267912945949,"A",65.4001516896774
"745","Drosophila virilis",2.90520585715162,9.875204832019,"A",65.4620823413768
"746","Drosophila virilis",2.94518997454974,9.69421863027127,"A",66.0433840436937
"747","Drosophila virilis",2.67106678558069,11.7897168682931,"A",66.0636783243346
"748","Drosophila virilis",3.1438286515855,8.62244534640888,"A",66.9326572299755
"749","Drosophila virilis",2.84378526050255,10.7388703187773,"A",68.2090619835969
"750","Drosophila virilis",2.86688471635102,10.567127459877,"A",68.2130213334705
"751","Drosophila virilis",2.94013045907734,10.3109058319852,"A",70.0035242251221
"752","Drosophila virilis",2.8969617615722,10.7477494790847,"A",70.8423471416797
"753","Drosophila virilis",2.94928368855488,10.3698742571085,"A",70.8429225785044
"754","Drosophila virilis",2.96466954615433,10.4049950999439,"A",71.8264406913507
"755","Drosophila virilis",2.98294386303467,10.3172025172833,"A",72.1011177478637
"756","Drosophila virilis",2.89028294339014,10.9978283366783,"A",72.1568453479918
"757","Drosophila virilis",3.01023783135318,10.2901644150509,"A",73.2341784963067
"758","Drosophila virilis",3.01555054253245,10.3192440168464,"A",73.7005938832782
"759","Drosophila virilis",3.24760406338701,8.93598001637356,"A",74.0215581103711
"760","Drosophila virilis",3.15273889499534,9.49714828538244,"A",74.1411144150891
"761","Drosophila virilis",3.28224232585608,8.78766575184043,"A",74.354061146718
"762","Drosophila virilis",3.15176965798078,9.57906472356513,"A",74.7346370305695
"763","Drosophila virilis",3.3393497418034,8.96882670261374,"A",78.5505675306882
"764","Drosophila virilis",2.89211424051177,11.9877706096908,"A",78.7515650014612
"765","Drosophila virilis",3.38808218716247,8.91218396302941,"A",80.3492629773392
"766","Drosophila virilis",3.26098268456289,9.69623330934043,"A",80.98226580927
"767","Drosophila virilis",3.25655308254494,9.72667055052728,"A",81.0159279888569
"768","Drosophila virilis",3.30844947017486,9.53516950718789,"A",81.9723359793602
"769","Drosophila virilis",3.2814271745411,9.70163788080909,"A",82.0465799024948
"770","Drosophila virilis",3.15832632718378,10.5425349216254,"A",82.5940820278337
"771","Drosophila virilis",3.14661399210369,10.7012758177063,"A",83.2170618813481
"772","Drosophila virilis",3.20411651705374,10.3827914823101,"A",83.7183412720057
"773","Drosophila virilis",3.22714418289194,10.3113815316846,"A",84.3419186833985
"774","Drosophila virilis",3.19735620300907,10.5819646272025,"A",84.9646417049386
"775","Drosophila virilis",3.33116462881866,9.77314123656309,"A",85.1758054704908
"776","Drosophila virilis",3.29102928597057,10.1023630205147,"A",85.9362395839818
"777","Drosophila virilis",3.36999284297638,9.64054814641115,"A",85.9903202450506
"778","Drosophila virilis",3.17931899037994,10.9194240170047,"A",86.6877678355864
"779","Drosophila virilis",3.31647835690621,10.1410375996909,"A",87.6045391341507
"780","Drosophila virilis",3.21060949648977,10.8473450741887,"A",87.8189639799411
"781","Drosophila virilis",3.35604194435308,9.93901724088481,"A",87.9200822032092
"782","Drosophila virilis",3.59812396466019,8.86699374911449,"A",90.1609600145727
"783","Drosophila virilis",3.33868235945404,10.5525909494849,"A",92.3845164868378
"784","Drosophila virilis",3.28999496159063,11.1005123342456,"A",94.3677001251582
"785","Drosophila virilis",3.37369228458728,10.5986558824121,"A",94.7439765841653
"786","Drosophila virilis",3.46859051946493,10.1889362987908,"A",96.2774976189174
"787","Drosophila virilis",3.77076095118965,8.65668802818718,"A",96.6717654725638
"788","Drosophila virilis",3.55715829585903,9.7473919411035,"A",96.8689728456264
"789","Drosophila virilis",3.46643301709138,10.2936584324374,"A",97.1460753107618
"790","Drosophila virilis",3.41818375845737,10.6565054329926,"A",97.7902383453814
"791","Drosophila virilis",3.42806969790717,10.6183251153431,"A",98.0043124832545
"792","Drosophila virilis",3.44346143913443,10.6675519364523,"A",99.3447898272873
"793","Drosophila virilis",3.24582558638774,12.2683136778493,"A",101.513806211518
"794","Drosophila virilis",3.48916519110879,10.6327468982446,"A",101.666628078969
"795","Drosophila virilis",3.80454373005483,9.28601829782388,"A",105.566124230088
"796","Drosophila virilis",4.07129577127787,9.40891647443728,"A",122.488355182169
"797","Drosophila virilis",3.78080321615018,11.6573195902863,"A",130.875011186808
"798","Drosophila virilis",2.14747746604678,8.4461857133606,"B",30.5919906961975
"799","Drosophila virilis",1.97061962612551,10.3668889723758,"B",31.6186946320221
"800","Drosophila virilis",2.14600684186096,9.94609944331723,"B",35.9753379979737
"801","Drosophila virilis",2.42947795361196,9.42120615614337,"B",43.6739339888065
"802","Drosophila virilis",2.56702825443776,8.72316376213691,"B",45.146616178876
"803","Drosophila virilis",2.6288203995149,8.42284107248271,"B",45.7162206319815
"804","Drosophila virilis",2.63011560880109,8.46369803156005,"B",45.9832559111906
"805","Drosophila virilis",2.67795480756927,8.38789936682254,"B",47.244317577118
"806","Drosophila virilis",2.54507623575489,9.47172981389971,"B",48.1859886590695
"807","Drosophila virilis",2.869431244802,7.47249371249715,"B",48.3222430683668
"808","Drosophila virilis",2.51686616726859,9.74426650932888,"B",48.4796282136496
"809","Drosophila virilis",2.49600120302201,10.2791927518838,"B",50.2965819021921
"810","Drosophila virilis",2.39709171741183,11.2367585935906,"B",50.7107734713599
"811","Drosophila virilis",2.847860591446,8.04718649933776,"B",51.2591499308715
"812","Drosophila virilis",2.4681894128386,10.8914286626122,"B",52.1112754430041
"813","Drosophila virilis",2.58920476378897,9.9660938472257,"B",52.474420190679
"814","Drosophila virilis",2.6378095040307,10.1374233614791,"B",55.3993058046997
"815","Drosophila virilis",2.73159799096324,9.53599944187715,"B",55.8842809846553
"816","Drosophila virilis",2.7137891920069,9.94757202419681,"B",57.5385867523639
"817","Drosophila virilis",2.9224297960435,8.60054872887771,"B",57.6904885066175
"818","Drosophila virilis",2.88945630845397,8.99927037221696,"B",59.010520451804
"819","Drosophila virilis",2.86340646893706,9.16943875196215,"B",59.047108978217
"820","Drosophila virilis",2.82536918421681,9.52276452270056,"B",59.7039871078301
"821","Drosophila virilis",2.83536131375128,9.49391079361097,"B",59.9448457470188
"822","Drosophila virilis",2.62792239682927,11.3036924188172,"B",61.3105603556169
"823","Drosophila virilis",3.21488890241241,7.58799698154472,"B",61.5954978590237
"824","Drosophila virilis",2.86097852344215,9.58553843422252,"B",61.6219716194572
"825","Drosophila virilis",2.83755644612441,9.80031968969481,"B",61.9753721228172
"826","Drosophila virilis",2.99295549716252,8.88290849022654,"B",62.4950454226714
"827","Drosophila virilis",2.94335967675619,9.20334010734934,"B",62.6212921369752
"828","Drosophila virilis",2.72287986209837,10.8547013454096,"B",63.2069333890482
"829","Drosophila virilis",2.97435083455169,9.10731822409624,"B",63.2797537573945
"830","Drosophila virilis",2.82161150123368,10.1442063354447,"B",63.4311214111899
"831","Drosophila virilis",3.02471230266287,8.92242300660178,"B",64.1122230368411
"832","Drosophila virilis",2.86130028368568,10.1524177196864,"B",65.2809153949272
"833","Drosophila virilis",2.92684577879504,9.73449291632036,"B",65.4942077725979
"834","Drosophila virilis",2.83596487837537,10.5648734163539,"B",66.7353396918762
"835","Drosophila virilis",3.12374925001871,8.79822385344355,"B",67.427524987741
"836","Drosophila virilis",2.96137161836607,9.81615558713656,"B",67.6109649671931
"837","Drosophila virilis",2.77977090372468,11.1774116942497,"B",67.8342672993408
"838","Drosophila virilis",2.86156065830945,10.7234013228735,"B",68.9649385900231
"839","Drosophila virilis",3.24439222873979,8.3584447230188,"B",69.1006386032295
"840","Drosophila virilis",2.91246068017921,10.5812377423434,"B",70.493081486711
"841","Drosophila virilis",3.26777026812831,8.47748082628322,"B",71.0983843056947
"842","Drosophila virilis",2.73999232758496,12.0852779764205,"B",71.2599017114622
"843","Drosophila virilis",2.86518769070946,11.2224720133458,"B",72.3576686923808
"844","Drosophila virilis",2.89909669740241,11.0927771903626,"B",73.2243581562198
"845","Drosophila virilis",2.99626204328057,10.4540145314993,"B",73.7110446461022
"846","Drosophila virilis",2.96239090413494,10.767897822641,"B",74.2173662254729
"847","Drosophila virilis",2.86807005573773,11.5832854396124,"B",74.8343774969591
"848","Drosophila virilis",3.25480072847669,9.08102873734265,"B",75.5568320372711
"849","Drosophila virilis",3.07052656448118,10.2418297577886,"B",75.8390967697953
"850","Drosophila virilis",3.30688320893204,8.95018708884787,"B",76.8705005277247
"851","Drosophila virilis",2.96653980668238,11.3785917779812,"B",78.6463838857784
"852","Drosophila virilis",3.09620468394611,10.4904279972296,"B",78.9845985707021
"853","Drosophila virilis",2.98930271215023,11.4996832268334,"B",80.7078077867105
"854","Drosophila virilis",3.09171907713812,10.7896119951708,"B",81.0020033753375
"855","Drosophila virilis",3.28756602337331,9.63513590500304,"B",81.789337995244
"856","Drosophila virilis",3.26308950436821,9.85762560413319,"B",82.4366193716799
"857","Drosophila virilis",3.14356949802153,10.6287754521078,"B",82.4934080112539
"858","Drosophila virilis",3.3758432301123,9.25027797303381,"B",82.795971356757
"859","Drosophila virilis",3.50981870958331,8.61218975787852,"B",83.3245239510045
"860","Drosophila virilis",3.15217266078187,10.6847698905587,"B",83.3825266519695
"861","Drosophila virilis",3.34573333128257,9.49614724580743,"B",83.4872137387344
"862","Drosophila virilis",3.14479441954288,11.2176169642673,"B",87.1314634031437
"863","Drosophila virilis",3.22414476478734,10.6800550629912,"B",87.1951722860583
"864","Drosophila virilis",3.49561739676896,9.09783088137009,"B",87.3123193662291
"865","Drosophila virilis",3.23398393957039,10.8083447255732,"B",88.7819719080772
"866","Drosophila virilis",3.14268468918893,11.4756288654222,"B",89.0159835994781
"867","Drosophila virilis",3.35016765373163,10.1081301308213,"B",89.1032998517885
"868","Drosophila virilis",3.54075405545347,9.1860848818638,"B",90.4506845331482
"869","Drosophila virilis",3.21553472943735,11.5719017999256,"B",93.9725539270653
"870","Drosophila virilis",3.71693264436215,8.72374205730224,"B",94.6590365078941
"871","Drosophila virilis",3.34204433235265,10.9228889991673,"B",95.8190398469763
"872","Drosophila virilis",3.48727055102424,10.0602445294112,"B",96.0881214818513
"873","Drosophila virilis",3.25180430793084,11.7727480613455,"B",97.7724584872776
"874","Drosophila virilis",3.46684389770199,10.5419082106989,"B",99.5125112169315
"875","Drosophila virilis",3.56052014494641,10.2042912408071,"B",101.601383387826
"876","Drosophila virilis",3.52654210141117,10.5483003675969,"B",103.031616911252
"877","Drosophila virilis",3.58867103315878,10.679379114569,"B",108.019753984371
"878","Drosophila virilis",3.61987719445071,10.6188749725075,"B",109.283869287749
"879","Drosophila virilis",3.63577750501891,10.8296255607773,"B",112.434066614028
"880","Drosophila virilis",3.78582116131126,10.5369129641933,"B",118.610589126676
"881","Drosophila virilis",3.80804022376571,10.4384502383183,"B",118.885519757933
"882","Drosophila virilis",3.70822413755592,11.2212094877231,"B",121.188526376169
"883","Drosophila virilis",3.74749095688411,11.1798897867879,"B",123.312922509643
"884","Drosophila virilis",1.3668128061092,10.0678659006473,"C",14.7722069100406
"885","Drosophila virilis",1.95439926996296,9.68132208095673,"C",29.0436459162295
"886","Drosophila virilis",2.04780669780643,9.62672760694119,"C",31.7063670554399
"887","Drosophila virilis",2.31260881193433,8.56764021257693,"C",35.9878129224829
"888","Drosophila virilis",2.21688688286841,9.84263815623468,"C",37.9916773490555
"889","Drosophila virilis",2.52578878481334,7.59239291415317,"C",38.041936614974
"890","Drosophila virilis",2.47186421337773,8.20147474390728,"C",39.3578216381745
"891","Drosophila virilis",2.15075686648865,10.909294699084,"C",39.6341173871801
"892","Drosophila virilis",2.12226839154488,11.4843563154672,"C",40.6253533697637
"893","Drosophila virilis",2.42281444785143,9.54486304594042,"C",44.0047838706158
"894","Drosophila virilis",2.54457076214643,9.01017087968095,"C",45.8196718250376
"895","Drosophila virilis",2.5213155298253,9.32587651138458,"C",46.5622479798186
"896","Drosophila virilis",2.53885156760806,9.26040626375032,"C",46.8807491590506
"897","Drosophila virilis",2.5055102790171,9.56960044993843,"C",47.1819693841421
"898","Drosophila virilis",2.49738845392349,9.84666421320103,"C",48.2337700363914
"899","Drosophila virilis",2.57887817732391,9.4388565391438,"C",49.3027246861436
"900","Drosophila virilis",2.56060886029899,9.6300279259167,"C",49.5911198766532
"901","Drosophila virilis",2.49723095786846,10.1989413617132,"C",49.9530944380489
"902","Drosophila virilis",2.34474687699198,11.5967318350881,"C",50.0745930031475
"903","Drosophila virilis",2.64207767151539,9.25881107399988,"C",50.7617125398835
"904","Drosophila virilis",2.59971212887941,9.72532547200351,"C",51.6231553902719
"905","Drosophila virilis",2.51224149675138,10.4681471655408,"C",51.8898566272839
"906","Drosophila virilis",2.70569588938173,9.20238662803811,"C",52.9112864451542
"907","Drosophila virilis",2.88706281514426,8.19942052532386,"C",53.6766629761733
"908","Drosophila virilis",2.81785060193006,8.64994284860386,"C",53.9434907702954
"909","Drosophila virilis",2.69984763147594,9.45150320133015,"C",54.10897127677
"910","Drosophila virilis",2.40764900405621,11.9354878344313,"C",54.3395958603863
"911","Drosophila virilis",2.87796954608772,8.40897681784683,"C",54.7022795547788
"912","Drosophila virilis",2.73305864916192,9.36170129685575,"C",54.9215220175864
"913","Drosophila virilis",2.88293133464707,8.47335832846915,"C",55.311323570987
"914","Drosophila virilis",2.82152710525898,8.94192830183789,"C",55.9100033247217
"915","Drosophila virilis",2.59066540019075,10.616666945893,"C",55.9629661015803
"916","Drosophila virilis",2.87552683416609,8.66174788753737,"C",56.2510028732246
"917","Drosophila virilis",2.62678103820519,10.6123699098289,"C",57.5108790930326
"918","Drosophila virilis",2.73234860163069,9.81750035331508,"C",57.5655981063484
"919","Drosophila virilis",2.77594983207323,9.55369066483552,"C",57.8208248632602
"920","Drosophila virilis",2.41698263179836,12.621973507567,"C",57.9114187794643
"921","Drosophila virilis",2.63711089275703,10.6359627696178,"C",58.092955920965
"922","Drosophila virilis",2.88420602406208,9.00148693029994,"C",58.8107470091938
"923","Drosophila virilis",2.86304839575381,9.15167723546713,"C",58.9179943805439
"924","Drosophila virilis",2.67919426040675,10.469816192029,"C",59.025183641212
"925","Drosophila virilis",3.02978420411857,8.21451929182822,"C",59.2236853972443
"926","Drosophila virilis",2.58181148629882,11.353222105169,"C",59.4371631117147
"927","Drosophila virilis",2.54482356663173,11.8287348182695,"C",60.1649462390051
"928","Drosophila virilis",2.86954928482316,9.44308638028039,"C",61.0704640682024
"929","Drosophila virilis",2.76395159838313,10.1829100677011,"C",61.0973897854054
"930","Drosophila virilis",2.56250842487172,11.914381256525,"C",61.4457682412445
"931","Drosophila virilis",2.87188138788626,9.50012412936679,"C",61.5392443738807
"932","Drosophila virilis",2.79666071526733,10.1252244803623,"C",62.1976685502413
"933","Drosophila virilis",2.79830607435535,10.1935308917255,"C",62.6909650296157
"934","Drosophila virilis",2.8935092038342,9.64213949503681,"C",63.403470128323
"935","Drosophila virilis",2.95084604888413,9.2734238807529,"C",63.4195413868633
"936","Drosophila virilis",2.76626315146038,10.5884856676483,"C",63.6371494665193
"937","Drosophila virilis",2.75536125622206,10.7153783156915,"C",63.8931772338691
"938","Drosophila virilis",3.20257632330098,8.13143573153064,"C",65.5022310096124
"939","Drosophila virilis",2.75554513968739,10.9945569083126,"C",65.5666013339567
"940","Drosophila virilis",2.72075528744119,11.2911089590417,"C",65.6455729856193
"941","Drosophila virilis",2.96347147923831,9.6664230032298,"C",66.6741029254554
"942","Drosophila virilis",3.00301882174054,9.47463882077236,"C",67.1071280807102
"943","Drosophila virilis",2.86875181682091,10.4859732697857,"C",67.7773498433831
"944","Drosophila virilis",3.18656740990625,8.57566868068315,"C",68.3918096690334
"945","Drosophila virilis",2.87070210986967,10.5673690048188,"C",68.3963634270932
"946","Drosophila virilis",2.85277519273978,10.8148002206001,"C",69.1263269601256
"947","Drosophila virilis",3.12467919566418,9.20899385087686,"C",70.6175971460222
"948","Drosophila virilis",2.81475269408756,11.4009848304592,"C",70.9435205100681
"949","Drosophila virilis",3.01285231543136,10.0137312192844,"C",71.3906768222369
"950","Drosophila virilis",3.10105563693675,9.58467192629874,"C",72.3912789723963
"951","Drosophila virilis",3.09346092421258,9.70008664043123,"C",72.9045718371631
"952","Drosophila virilis",3.21342714786614,9.0288812802645,"C",73.2252293692767
"953","Drosophila virilis",3.20963167079517,9.06317061304139,"C",73.3297881692
"954","Drosophila virilis",3.14036970100617,9.56679783949464,"C",74.0999705232588
"955","Drosophila virilis",3.05390344327722,10.1423777137131,"C",74.2916946047227
"956","Drosophila virilis",3.01057679361838,10.4437219725285,"C",74.3437737382596
"957","Drosophila virilis",3.02940203178774,10.3304585821127,"C",74.4600471530334
"958","Drosophila virilis",3.34105319118605,8.5930203565256,"C",75.3359903410306
"959","Drosophila virilis",3.14248243851822,9.74300512435142,"C",75.5663648883191
"960","Drosophila virilis",3.19053470813691,9.5435637656693,"C",76.3005042071023
"961","Drosophila virilis",3.077762352665,10.3581972259952,"C",77.0627004174357
"962","Drosophila virilis",3.17473667411605,9.77298803615961,"C",77.3628866653161
"963","Drosophila virilis",3.22304343199278,9.49173935218397,"C",77.4404737011256
"964","Drosophila virilis",2.95340752018048,11.3566104927284,"C",77.8010332580818
"965","Drosophila virilis",3.296576324599,9.12407479616952,"C",77.8762424900635
"966","Drosophila virilis",3.46430416099159,8.26335091937222,"C",77.8893552018761
"967","Drosophila virilis",3.20225858816894,9.71276435498244,"C",78.2249927876007
"968","Drosophila virilis",2.98244333853519,11.2313786773022,"C",78.4634418156391
"969","Drosophila virilis",3.24946968271636,9.61238991621424,"C",79.7161359822249
"970","Drosophila virilis",3.35304568406446,9.10937262043744,"C",80.4372639638121
"971","Drosophila virilis",3.20489010560414,10.060960074474,"C",81.1625328363012
"972","Drosophila virilis",3.30676640810322,9.56067205445015,"C",82.1079742081575
"973","Drosophila virilis",3.55927052882421,8.29581106657541,"C",82.5411910196904
"974","Drosophila virilis",3.48292443859125,8.66453576077352,"C",82.5511799229953
"975","Drosophila virilis",3.2943018283328,9.69037607473458,"C",82.5956714216814
"976","Drosophila virilis",3.29693373702037,9.78395106986261,"C",83.5265590650422
"977","Drosophila virilis",3.25223254179953,10.0889451362812,"C",83.8105756887749
"978","Drosophila virilis",3.21793073046603,10.4254271946209,"C",84.7885334460097
"979","Drosophila virilis",3.34759749112362,9.77472201271801,"C",86.0321475428317
"980","Drosophila virilis",3.07042337326431,11.8585165032766,"C",87.8044992662033
"981","Drosophila virilis",3.24204895735621,10.7228253952793,"C",88.5193575065714
"982","Drosophila virilis",3.13155150447583,11.5004696693394,"C",88.5777360766712
"983","Drosophila virilis",3.45109394620246,9.5347706206296,"C",89.1894929137393
"984","Drosophila virilis",3.4298066791273,9.88947642887253,"C",91.3697558728064
"985","Drosophila virilis",3.05780342151574,12.4536879332534,"C",91.4549011799681
"986","Drosophila virilis",3.37992159742446,10.2204027522622,"C",91.7003818493387
"987","Drosophila virilis",3.46882486166522,9.91516931156249,"C",93.7032733409323
"988","Drosophila virilis",3.3127318427262,11.1748619144814,"C",96.3173690730987
"989","Drosophila virilis",3.55243524683098,10.046532764485,"C",99.5768599531453
"990","Drosophila virilis",3.54464607593071,10.2437391276099,"C",101.0867300573
"991","Drosophila virilis",3.41915638584496,11.2670051303034,"C",103.451383626125
"992","Drosophila virilis",3.34137667160517,11.8016803357028,"C",103.486714876156
"993","Drosophila virilis",3.56953020180748,10.4440342248835,"C",104.515400583413
"994","Drosophila virilis",4.04103296935765,8.30394129991704,"C",106.502288351472
"995","Drosophila virilis",3.61861531989491,10.7949742820878,"C",111.018748782017
"996","Drosophila virilis",3.96217927162897,9.17921912585048,"C",113.17848130587
"997","Drosophila virilis",3.6409811748677,11.2169522936967,"C",116.788914299352
"998","Drosophila virilis",3.92272421564218,10.1486662741469,"C",122.651935447678
"999","Drosophila virilis",3.85746764480532,10.7409822509834,"C",125.527380000937
"1000","Drosophila virilis",3.69153782619106,12.1942971127117,"C",130.515261985002
